Affinia Manhattan,New York City,104.2,31,1930,,hotel
Broadway Plaza,Rochester,104.2,29,2004,concrete,residential
Builders Building,Chicago,104.2,26,1986,,office
Regents Park North,Chicago,104.2,36,1974,concrete,residential
Freeport-McMoRan Center,Phoenix,104.1,26,2009,steel/concrete,office
Hilton Hotel at 54th,New York City,103.9,34,2013,concrete,hotel
High Point I,Fort Myers,103.9,33,2007,concrete,residential
Two Shell Plaza,Houston,103.9,26,1971,,office
Candler Building,New York City,103.9,24,1912,,office
333 Market Street,Harrisburg,103.9,22,1979,,office
Hampton House Apartments,New York City,103.9,31,1985,,residential
First National Building,Detroit,103.9,26,1930,steel,office
100 Washington Square,Minneapolis,103.8,22,1981,concrete,office
High Point II,Fort Myers,103.6,33,2007,concrete,office
Courtyard by Marriott New York Times Square South,New York City,103.6,32,1998,,hotel
Morgan Court,New York City,103.6,32,1984,,residential
Oasis I,Fort Myers,103.6,32,2008,concrete,residential
Ariel West,New York City,103.6,31,2008,concrete,residential
Chicago Hilton & Towers,Chicago,103.6,29,1927,steel,hotel
Dominion Tower,Norfolk,103.6,26,1987,steel,office
Biltmore Tower,Los Angeles,103.6,25,1987,,office
Merchandise Mart,Chicago,103.6,25,1930,steel,
Waterfront Plaza I,Louisville,103.6,25,1991,,office
Waterfront Plaza II,Louisville,103.6,25,1993,,office
Hyatt Regency Atlanta,Atlanta,103.6,24,1967,,hotel
135 Main Street,San Francisco,103.6,22,1990,,office
400 North Broad Street,Philadelphia,103.6,18,1924,,residential
Tower 58,New York City,103.6,34,1969,,residential
30 Lincoln Plaza,New York City,103.6,33,1978,,residential
The Cielo,New York City,103.6,27,2006,,residential
Two Rector Street,New York City,103.6,26,1907,steel,office
Oasis II,Fort Myers,103.6,32,2008,concrete,residential
3150 North Lake Shore Drive,Chicago,103.3,38,1963,concrete,residential
Fairmont Apartments,New York City,103.3,33,1979,,residential
The Dorchester,Philadelphia,103.3,32,1963,,residential
Windsor on the Lake,Austin,103.3,31,2008,concrete,residential
501 Madison Avenue,New York City,103.3,30,1930,,office
National City Center,Fort Wayne,103.3,26,1970,,office
Laurence G. Payson House,New York City,103.3,35,1966,,residential
The Grand Tier,New York City,103.3,30,2004,,residential
99 John Street,New York City,103.1,28,1933,,residential
Hilton Alexandria Mark Center,Alexandria,103,30,1985,concrete,hotel
140 Riverside Boulevard at Trump Place,New York City,103,26,2003,,residential
1550 North Lake Shore Drive Apartments,Chicago,103,34,1960,concrete,residential
Co-Op City Building 13,New York City,103,33,1970,,residential
Co-Op City Building 19,New York City,103,33,1970,,residential
Co-Op City Building 25,New York City,103,33,1970,,residential
Co-Op City Building 34,New York City,103,33,1970,,residential
Co-Op City Building 7,New York City,103,33,1970,,residential
Capital Plaza Office Tower,Frankfort,103,28,1972,,government
University Hall,Chicago,103,28,1965,concrete,education / office
Catalyst,Charlotte,103,27,2009,,residential
71 Stevenson Street,San Francisco,103,26,1986,,office
Bank of Tokyo Building,New York City,103,26,1896,steel,office
Wells Fargo Plaza,Tacoma,103,25,1970,concrete,office
1001 Woodward,Detroit,103,23,1965,steel,office
The Bryant Park Hotel,New York City,103,23,1924,steel,hotel
McKnight Tower Apartments,Minneapolis,102.8,39,1973,concrete,residential
2400 Chestnut Street Apartments,Philadelphia,102.7,34,1979,,residential
Lefcourt Clothing Center,New York City,102.7,26,1928,,office
ParkWest Tower I,Houston,102.7,25,1984,,
Wortham Tower,Houston,102.7,25,1965,,
J Condominium,New York City,102.7,31,2007,,residential
Circus Circus West Tower,Las Vegas,102.7,35,1996,concrete,hotel / casino
The Concerto,New York City,102.7,35,1991,,residential
200 East Delaware,Chicago,102.4,36,1972,concrete,residential
Century Tower,Chicago,102.4,28,1930,concrete,residential
Loop Transportation Center,Chicago,102.4,27,1985,concrete,office
Main Tower,Dallas,102.4,26,1973,,
Twelve Atlantic Station,Atlanta,102.4,26,2005,concrete,residential / hotel
Bank of America Center,Austin,102.4,25,1975,,office
The Packard Grande,Philadelphia,102.4,25,1924,,residential
Frost Bank Bldg.,Corpus Christi,102.4,23,1983,,office
One Dayton Centre,Dayton,102.4,20,1989,concrete,office
401 Broadway,New York City,102.4,26,1930,,office
875 Avenue of the Americas,New York City,102.4,25,1927,,office
One Financial Plaza,Hartford,102.1,26,1975,,office
Elm Street Plaza,Chicago,102.1,33,1974,concrete,residential
Imperial Palace Casino Hotel,Biloxi,102.1,32,1998,concrete,hotel / casino
The Oliver Cromwell,New York City,102.1,30,1927,concrete,residential
99 Wall Street,New York City,102.1,24,1931,,office
800 5th Avenue,New York City,102.1,33,1978,,residential
The Mirage,Las Vegas,102.1,31,1989,,hotel / casino
World's Tower Building,New York City,102.1,30,1914,,office
Michigan Plaza North,Chicago,102.1,25,1981,,office
990 North Lake Shore Drive,Chicago,102,33,1973,concrete,residential
Andover Apartments,New York City,102,33,1975,,residential
Columbus Tower,New York City,102,26,1928,steel,office
35XV Residences,New York City,102,25,2014,concrete/steel,residential / education
The Mark,Houston,101.8,30,2001,,residential
285 Madison Avenue,New York City,101.8,27,1926,,office
Kratter Building,New York City,101.8,27,1954,,office
Saint Ann Court,Dallas,101.8,25,2009,,residential
Transunion Building,Chicago,101.8,24,1961,concrete,office
Newport Lofts,Las Vegas,101.8,23,2007,steel,residential
1212 North Lake Shore Drive,Chicago,101.5,36,1969,concrete,residential
2500 North Lakeview,Chicago,101.5,35,1974,concrete,residential
Dorchester Towers,New York City,101.5,34,1964,,residential
Canada House,New York City,101.5,27,1957,,office
Bank of America Center,Richmond,101.5,26,1974,steel,office
One Galleria Tower I,Dallas,101.5,26,1983,,
Galleria Tower I,Houston,101.5,25,1973,,
CNA Plaza North,Chicago,101.5,24,1962,steel,office
Bridgeview,San Francisco,101.4,26,2002,concrete,residential / retail
200 Cadman Plaza,New York City,101.4,33,1973,,residential
Arkes Family Pavilion,Chicago,101.3,25,1979,,hospital
Inland Steel Building,Chicago,101.3,19,1958,steel,office
Concerto Tower 1,Los Angeles,101.2,28,2009,concrete,residential
1st Tennessee Bank Building,Memphis,101.2,25,1964,steel,office
Chase Tower,South Bend,101.2,25,1971,,hotel / office
Concord City Centre,Chicago,101.2,23,1927,steel,residential
Martin Tower,Bethlehem,101.2,21,1972,steel,office
Mayfair Towers,New York City,101.2,36,1964,steel,residential
270 Broadway,New York City,101.2,28,1930,,office
Peachtree Center South,Atlanta,101.2,27,1969,,office
Millender Center Apartments,Detroit,101.1,33,1985,,residential
Tropicana Casino & Resort Atlantic City - Havana Tower,Atlantic City,101,33,2004,,hotel
Morongo Casino Tower,Cabazon,101,27,2004,,hotel / casino
W Downtown Atlanta Hotel & Residences,Atlanta,100.9,28,2009,concrete,residential / hotel
Gold Coast Galleria,Chicago,100.9,32,1991,concrete,residential
Peachtree Center North,Atlanta,100.9,27,1967,,office
American Center,Southfield,100.9,25,1975,steel,office
40 West 4th Centre,Dayton,100.9,22,1969,,office
180 Montague Street,New York City,100.9,33,2000,,residential
Park East Tower,St. Louis,100.7,26,2007,concrete,residential
Belmont Apartments,New York City,100.6,33,1981,,residential
Cosmopolitan,Seattle,100.6,33,2007,concrete,residential
FirstMerit Tower,Akron,100.6,27,1931,steel,office
525 West Monroe Street,Chicago,100.6,26,1983,concrete,office
Charles Center South,Baltimore,100.6,25,1975,steel,office
Sage Plaza,Houston,100.6,25,1983,,office
Wells Fargo Tower,Baltimore,100.6,25,1985,,office
Bank of America Building,Midland,100.6,24,1976,,office
1201 North Market Street,Wilmington,100.6,23,1988,steel,office
ADA Building,Chicago,100.6,23,1965,composite,office
UniSource Energy Tower,Tucson,100.6,23,1986,steel,office
500 West Fifth Street,Winston-Salem,100.6,21,1980,steel,office
525 North Tryon,Charlotte,100.6,19,1999,,office
Tower Building,Baltimore,100.6,16,1912,steel,office
150 East 57th Street,New York City,100.6,34,1999,,residential
Aquablu,Jersey City,100.6,33,2009,,residential
Montebello,Houston,100.6,30,2004,,residential
Four Seasons Hotel,Houston,100.6,29,1981,,hotel
Sheraton Philadelphia Downtown Hotel,Philadelphia,100.6,29,1980,,hotel
55 Second Street,San Francisco,100.6,25,2002,steel,office
Avenue of the Americas Plaza,New York City,100.6,24,1989,,office
Royal Towers Apartments,San Francisco,100.6,24,1964,,residential
150 California Street,San Francisco,100.6,23,1999,steel,office
Standard & Poor's Building,New York City,100.6,23,1921,,office
65 Broadway,New York City,100.6,22,1917,,office
One Penn Center,Philadelphia,100.6,20,1930,,office
Museum Park Place 2,Chicago,100.4,30,2009,concrete,residential
Adams Tower,New York City,100.3,32,1968,,residential
Glenn Gardens Apartments,New York City,100.3,32,1975,,residential
Two Northside Piers,New York City,100.3,30,2009,concrete,residential
The Regatta,Philadelphia,100.3,29,2006,,residential
Hilton Memphis,Memphis,100.3,27,1975,,hotel
The Westin Providence,Providence,100.3,25,1993,,hotel
44 Wall Street,New York City,100.3,22,1926,steel,office
840 North Lake Shore Drive,Chicago,100.2,27,2004,concrete,residential
East River Tower Apartments,New York City,100,33,1971,,residential
Michigan Terrace Condominiums,Chicago,100,33,1963,concrete,residential
The Laurel,New York City,100,31,2009,concrete,residential
The Aurora,New York City,100,30,1996,,residential
Colgate-Palmolive Building,New York City,100,25,1955,,office
LVMH Tower,New York City,100,25,1999,steel,office
545 8th Avenue,New York City,100,23,1927,steel,office
E.ON U.S. Center,Louisville,100,23,1989,composite,office
Premier Health Center,Dayton,100,20,1989,steel,office
